comment_num,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
1069,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.344444444,0.566666667
1070,0.22,0.02,0.02,0.62,0.02,0.02,0.02,0.02,0.02,0.02
1071,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.85,0.016666667,0.016666667,0.016666667,0.016666667
1072,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.9,0.011111111,0.011111111
1073,0.004545455,0.05,0.186363636,0.504545455,0.140909091,0.004545455,0.05,0.004545455,0.004545455,0.05
1074,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1075,0.014285714,0.014285714,0.585714286,0.014285714,0.014285714,0.014285714,0.3,0.014285714,0.014285714,0.014285714
1076,0.002631579,0.055263158,0.002631579,0.871052632,0.002631579,0.002631579,0.002631579,0.055263158,0.002631579,0.002631579
1077,0.19375,0.75625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625
1078,0.007692308,0.007692308,0.161538462,0.007692308,0.007692308,0.007692308,0.161538462,0.007692308,0.007692308,0.623076923
1079,0.025,0.275,0.025,0.275,0.025,0.275,0.025,0.025,0.025,0.025
1080,0.025,0.025,0.775,0.025,0.025,0.025,0.025,0.025,0.025,0.025
1081,0.244,0.004,0.004,0.004,0.004,0.004,0.004,0.444,0.004,0.284
1082,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1083,0.14,0.006666667,0.006666667,0.006666667,0.006666667,0.006666667,0.206666667,0.006666667,0.34,0.273333333
1084,0.007692308,0.007692308,0.007692308,0.546153846,0.392307692,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308
1085,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667
1086,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.7
1087,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
1088,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.775
1089,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333
1090,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
1091,0.157142857,0.157142857,0.585714286,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714
1092,0.009090909,0.190909091,0.009090909,0.190909091,0.009090909,0.1,0.190909091,0.009090909,0.009090909,0.281818182
1093,0.011111111,0.011111111,0.455555556,0.011111111,0.233333333,0.011111111,0.233333333,0.011111111,0.011111111,0.011111111
1094,0.007692308,0.007692308,0.546153846,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.392307692
1095,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
1096,0.014285714,0.157142857,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.728571429
1097,0.006666667,0.006666667,0.073333333,0.006666667,0.273333333,0.006666667,0.073333333,0.006666667,0.14,0.406666667
1098,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05
1099,0.006666667,0.006666667,0.473333333,0.006666667,0.273333333,0.006666667,0.14,0.006666667,0.006666667,0.073333333
1100,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.775,0.025,0.025
1101,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.42,0.42,0.02
1102,0.014285714,0.3,0.014285714,0.014285714,0.014285714,0.157142857,0.442857143,0.014285714,0.014285714,0.014285714
1103,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.8875,0.0125,0.0125,0.0125
1104,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.85
1105,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05
1106,0.22,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.62,0.02
1107,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1108,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.85
1109,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.85
1110,0.025,0.025,0.025,0.275,0.025,0.025,0.025,0.525,0.025,0.025
1111,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
1112,0.007142857,0.007142857,0.364285714,0.007142857,0.078571429,0.15,0.007142857,0.007142857,0.364285714,0.007142857
1113,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333
1114,0.025,0.525,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.275
1115,0.3,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.3,0.014285714,0.3
1116,0.025,0.025,0.025,0.025,0.275,0.025,0.025,0.525,0.025,0.025
1117,0.025,0.275,0.025,0.025,0.275,0.025,0.025,0.275,0.025,0.025
1118,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1119,0.374285714,0.002857143,0.174285714,0.002857143,0.002857143,0.374285714,0.002857143,0.002857143,0.002857143,0.06
1120,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333
1121,0.025,0.001190476,0.001190476,0.001190476,0.001190476,0.655952381,0.001190476,0.001190476,0.310714286,0.001190476
1122,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1123,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05
1124,0.025,0.025,0.025,0.025,0.025,0.025,0.775,0.025,0.025,0.025
1125,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.775,0.025,0.025
1126,0.42,0.02,0.02,0.42,0.02,0.02,0.02,0.02,0.02,0.02
1127,0.02,0.02,0.62,0.02,0.02,0.02,0.02,0.02,0.22,0.02
1128,0.025,0.025,0.025,0.025,0.525,0.025,0.025,0.025,0.025,0.275
1129,0.02,0.02,0.42,0.02,0.02,0.02,0.02,0.02,0.02,0.42
1130,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.7
1131,0.014285714,0.014285714,0.014285714,0.871428571,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714
1132,0.183333333,0.016666667,0.016666667,0.683333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
1133,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.3,0.585714286
1134,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.82
1135,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.463636364,0.463636364,0.009090909,0.009090909,0.009090909
1136,0.1375,0.0125,0.1375,0.0125,0.0125,0.0125,0.0125,0.0125,0.6375,0.0125
1137,0.02,0.22,0.02,0.02,0.02,0.02,0.02,0.22,0.02,0.42
1138,0.134782609,0.004347826,0.439130435,0.091304348,0.004347826,0.004347826,0.004347826,0.047826087,0.17826087,0.091304348
1139,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1140,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1141,0.275,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.525
1142,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55
1143,0.032352941,0.002941176,0.002941176,0.738235294,0.061764706,0.002941176,0.002941176,0.002941176,0.002941176,0.15
1144,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05
1145,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333,0.366666667
1146,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333
1147,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55
1148,0.016666667,0.016666667,0.183333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.683333333
1149,0.02,0.22,0.62,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1150,0.02,0.02,0.02,0.02,0.62,0.22,0.02,0.02,0.02,0.02
1151,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.183333333,0.683333333,0.016666667,0.016666667
1152,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.516666667,0.016666667,0.35
1153,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667
1154,0.281818182,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.281818182,0.372727273,0.009090909,0.009090909
1155,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.775,0.025
1156,0.016666667,0.016666667,0.516666667,0.183333333,0.183333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
1157,0.011111111,0.122222222,0.122222222,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.677777778
1158,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.157142857,0.014285714,0.014285714,0.014285714,0.728571429
1159,0.014285714,0.014285714,0.871428571,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714
1160,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1161,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333
1162,0.033333333,0.033333333,0.366666667,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
1163,0.016666667,0.35,0.183333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.35
1164,0.006666667,0.006666667,0.206666667,0.006666667,0.006666667,0.006666667,0.34,0.006666667,0.006666667,0.406666667
1165,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05
1166,0.025,0.025,0.025,0.775,0.025,0.025,0.025,0.025,0.025,0.025
1167,0.0125,0.6375,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.2625,0.0125
1168,0.183333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.183333333,0.516666667
1169,0.02,0.02,0.02,0.02,0.62,0.02,0.02,0.02,0.02,0.22
1170,0.016666667,0.016666667,0.016666667,0.183333333,0.016666667,0.016666667,0.016666667,0.016666667,0.35,0.35
1171,0.040740741,0.040740741,0.114814815,0.003703704,0.003703704,0.188888889,0.003703704,0.003703704,0.337037037,0.262962963
1172,0.42,0.02,0.22,0.02,0.02,0.22,0.02,0.02,0.02,0.02
1173,0.182352941,0.182352941,0.005882353,0.358823529,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.241176471
1174,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1175,0.007692308,0.623076923,0.007692308,0.161538462,0.007692308,0.007692308,0.084615385,0.007692308,0.084615385,0.007692308
1176,0.011111111,0.677777778,0.011111111,0.011111111,0.011111111,0.011111111,0.122222222,0.011111111,0.122222222,0.011111111
1177,0.007142857,0.007142857,0.007142857,0.078571429,0.007142857,0.007142857,0.007142857,0.007142857,0.864285714,0.007142857
1178,0.025,0.025,0.025,0.025,0.275,0.025,0.525,0.025,0.025,0.025
1179,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.157142857,0.014285714,0.157142857,0.585714286,0.014285714
1180,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05
1181,0.7625,0.1375,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125
1182,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
1183,0.02,0.02,0.02,0.02,0.22,0.02,0.42,0.02,0.22,0.02
1184,0.406666667,0.006666667,0.006666667,0.006666667,0.006666667,0.006666667,0.006666667,0.006666667,0.54,0.006666667
1185,0.21,0.11,0.01,0.21,0.01,0.01,0.11,0.01,0.31,0.01
1186,0.016666667,0.016666667,0.016666667,0.016666667,0.183333333,0.016666667,0.016666667,0.016666667,0.016666667,0.683333333
1187,0.005,0.105,0.005,0.055,0.005,0.005,0.405,0.005,0.255,0.155
1188,0.025,0.525,0.025,0.025,0.025,0.025,0.025,0.275,0.025,0.025
1189,0.4625,0.004166667,0.2125,0.2125,0.004166667,0.004166667,0.004166667,0.0875,0.004166667,0.004166667
1190,0.435714286,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.364285714,0.15,0.007142857,0.007142857
1191,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1192,0.455555556,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.455555556
1193,0.238461538,0.315384615,0.084615385,0.238461538,0.007692308,0.007692308,0.007692308,0.084615385,0.007692308,0.007692308
1194,0.008333333,0.341666667,0.258333333,0.008333333,0.008333333,0.091666667,0.008333333,0.008333333,0.258333333,0.008333333
1195,0.182352941,0.182352941,0.005882353,0.005882353,0.064705882,0.005882353,0.005882353,0.535294118,0.005882353,0.005882353
1196,0.004166667,0.004166667,0.4625,0.004166667,0.004166667,0.004166667,0.170833333,0.004166667,0.2125,0.129166667
1197,0.014285714,0.014285714,0.014285714,0.728571429,0.014285714,0.014285714,0.014285714,0.157142857,0.014285714,0.014285714
1198,0.003333333,0.27,0.003333333,0.003333333,0.07,0.003333333,0.503333333,0.136666667,0.003333333,0.003333333
1199,0.190909091,0.009090909,0.009090909,0.009090909,0.463636364,0.009090909,0.009090909,0.281818182,0.009090909,0.009090909
